	id	name	energy	duration_ms	track_href	album_image
233	5Ohxk2dO5COHF1krpoPigN	Sign of the Times	0.595	340707.0	https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN	https://i.scdn.co/image/ab67616d0000b2736c619c39c853f8b1d67b7859
234	6YUTL4dYpB9xZO5qExPf05	Summer	0.856	222533.0	https://api.spotify.com/v1/tracks/6YUTL4dYpB9xZO5qExPf05	https://i.scdn.co/image/ab67616d0000b273063c048e9ef6bd021b744756
235	3GVkPk8mqxz0itaAriG1L7	Everybody Dies In Their Nightmares	0.57	95467.0	https://api.spotify.com/v1/tracks/3GVkPk8mqxz0itaAriG1L7	https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5
236	7floNISpH8VF4z4459Qo18	Look At Me!	0.726	126346.0	https://api.spotify.com/v1/tracks/7floNISpH8VF4z4459Qo18	https://i.scdn.co/image/ab67616d0000b27371af28545729f60b3eca66f7
237	2nLtzopw4rPReszdYBJU6h	Numb	0.863	185587.0	https://api.spotify.com/v1/tracks/2nLtzopw4rPReszdYBJU6h	https://i.scdn.co/image/ab67616d0000b273b4ad7ebaf4575f120eb3f193
238	0prNGof3XqfTvNDxHonvdK	Scars To Your Beautiful	0.739	230227.0	https://api.spotify.com/v1/tracks/0prNGof3XqfTvNDxHonvdK	https://i.scdn.co/image/ab67616d0000b273e3ae597159d6c2541c4ee61b
239	116H0KvKr2Zl4RPuVBruDO	MIA (feat. Drake)	0.539	210368.0	https://api.spotify.com/v1/tracks/116H0KvKr2Zl4RPuVBruDO	https://i.scdn.co/image/ab67616d0000b2734d382194384bc6e08eb090f6
240	40YcuQysJ0KlGQTeGUosTC	Me, Myself & I	0.674	251467.0	https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC	https://i.scdn.co/image/ab67616d0000b27398acfa8c055deedc25e6081d
241	0PDUDa38GO8lMxLCRc4lL1	PILLOWTALK	0.7	202747.0	https://api.spotify.com/v1/tracks/0PDUDa38GO8lMxLCRc4lL1	https://i.scdn.co/image/ab67616d0000b273a15e26d05b7ce776b566579d
242	4VXIryQMWpIdGgYR4TrjT1	All Girls Are The Same	0.529	165820.0	https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1	https://i.scdn.co/image/ab67616d0000b273f7db43292a6a99b21b51d5b4
243	08mG3Y1vljYA6bvDt4Wqkj	Back In Black	0.7	255493.0	https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj	https://i.scdn.co/image/ab67616d0000b2730b51f8d91f3a21e8426361ae
244	2tnVG71enUj33Ic2nFN6kZ	Ride It	0.751	157606.0	https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ	https://i.scdn.co/image/ab67616d0000b2735c27813ae019011fcb370c78
245	3RkvscbM4aNbELiQf7PJwn	"Happy - From ""Despicable Me 2"""	0.757	233293.0	https://api.spotify.com/v1/tracks/3RkvscbM4aNbELiQf7PJwn	https://i.scdn.co/image/ab67616d0000b2739996293f25b802d704e4634f
246	4HlFJV71xXKIGcU3kRyttv	Hey, Soul Sister	0.886	216773.0	https://api.spotify.com/v1/tracks/4HlFJV71xXKIGcU3kRyttv	https://i.scdn.co/image/ab67616d0000b2736ff8bc258e3ebc835ffe14ca
247	0afhq8XCExXpqazXczTSve	Galway Girl	0.876	170827.0	https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve	https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96
248	4Oun2ylbjFKMPTiaSbbCih	WAP (feat. Megan Thee Stallion)	0.454	187541.0	https://api.spotify.com/v1/tracks/4Oun2ylbjFKMPTiaSbbCih	https://i.scdn.co/image/ab67616d0000b273c450c89d3eb750d3535b0a0c
249	1Tt4sE4pXi57mTD1GCzsqm	Needed Me	0.314	191600.0	https://api.spotify.com/v1/tracks/1Tt4sE4pXi57mTD1GCzsqm	https://i.scdn.co/image/ab67616d0000b27333de8537b313380d4f4c3ca6
250	7hxHWCCAIIxFLCzvDgnQHX	Lemonade (feat. Gunna, Don Toliver & NAV)	0.658	195429.0	https://api.spotify.com/v1/tracks/7hxHWCCAIIxFLCzvDgnQHX	https://i.scdn.co/image/ab67616d0000b2739ca0c952f130e28025209cf0
251	6zeeWid2sgw4lap2jV61PZ	Better	0.552	229320.0	https://api.spotify.com/v1/tracks/6zeeWid2sgw4lap2jV61PZ	https://i.scdn.co/image/ab67616d0000b27360624c0781fd787c9aa4699c
252	6RtPijgfPKROxEzTHNRiDp	Rude	0.758	224840.0	https://api.spotify.com/v1/tracks/6RtPijgfPKROxEzTHNRiDp	https://i.scdn.co/image/ab67616d0000b273604f8ac39f15d287e251f193
253	0fea68AdmYNygeTGI4RC18	LA CANCIÓN	0.646	242573.0	https://api.spotify.com/v1/tracks/0fea68AdmYNygeTGI4RC18	https://i.scdn.co/image/ab67616d0000b2734891d9b25d8919448388f3bb
254	22LAwLoDA5b4AaGSkg6bKW	Blueberry Faygo	0.554	162547.0	https://api.spotify.com/v1/tracks/22LAwLoDA5b4AaGSkg6bKW	https://i.scdn.co/image/ab67616d0000b2730824105a6282782aaabb0584
255	5YEOzOojehCqxGQCcQiyR4	Panda	0.766	246761.0	https://api.spotify.com/v1/tracks/5YEOzOojehCqxGQCcQiyR4	https://i.scdn.co/image/ab67616d0000b273c598ea6ec584cafb062cafdf
256	0puf9yIluy9W0vpMEUoAnN	Bang Bang	0.786	199387.0	https://api.spotify.com/v1/tracks/0puf9yIluy9W0vpMEUoAnN	https://i.scdn.co/image/ab67616d0000b273930f686fe89425c7b6bf9a7d
257	40MkEbKzuSW9ET6HBngqnK	Light It Up (feat. Nyla & Fuse ODG) [Remix]	0.877	166138.0	https://api.spotify.com/v1/tracks/40MkEbKzuSW9ET6HBngqnK	https://i.scdn.co/image/ab67616d0000b273ee644f4cdcfe697f7a3fc2be
258	6h5PAsRni4IRlxWr6uDPTP	More Than You Know	0.741	203000.0	https://api.spotify.com/v1/tracks/6h5PAsRni4IRlxWr6uDPTP	https://i.scdn.co/image/ab67616d0000b273fba6de0b38b0168d480b1a27
259	3GCdLUSnKSMJhs4Tj6CV3s	All The Stars (with SZA)	0.633	232187.0	https://api.spotify.com/v1/tracks/3GCdLUSnKSMJhs4Tj6CV3s	https://i.scdn.co/image/ab67616d0000b273c027ad28821777b00dcaa888
260	6uBhi9gBXWjanegOb2Phh0	Stay	0.622	210091.0	https://api.spotify.com/v1/tracks/6uBhi9gBXWjanegOb2Phh0	https://i.scdn.co/image/ab67616d0000b273b993cba8ff7d0a8e9ee18d46
261	4Ce37cRWvM1vIGGynKcs22	Starving	0.616	181880.0	https://api.spotify.com/v1/tracks/4Ce37cRWvM1vIGGynKcs22	https://i.scdn.co/image/ab67616d0000b2730506a838892be6229dca857b
262	3yfqSUWxFvZELEM4PmlwIR	The Real Slim Shady	0.661	284200.0	https://api.spotify.com/v1/tracks/3yfqSUWxFvZELEM4PmlwIR	https://i.scdn.co/image/ab67616d0000b273dbb3dd82da45b7d7f31b1b42
263	6jRq8gaZhMUyy5RclRPcAf	hot girl bummer	0.559	188344.0	https://api.spotify.com/v1/tracks/6jRq8gaZhMUyy5RclRPcAf	https://i.scdn.co/image/ab67616d0000b27327ddd747545c0d0cfe7595fa
264	5HQVUIKwCEXpe7JIHyY734	Young, Wild & Free (feat. Bruno Mars)	0.655	207333.0	https://api.spotify.com/v1/tracks/5HQVUIKwCEXpe7JIHyY734	https://i.scdn.co/image/ab67616d0000b273e9b6f26ff354f4d70847f02d
265	3ebXMykcMXOcLeJ9xZ17XH	Scared to Be Lonely	0.54	220883.0	https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH	https://i.scdn.co/image/ab67616d0000b2738596df2f2646ab9aba464c30
266	6C7RJEIUDqKkJRZVWdkfkH	Stronger	0.726	311867.0	https://api.spotify.com/v1/tracks/6C7RJEIUDqKkJRZVWdkfkH	https://i.scdn.co/image/ab67616d0000b27364f8a309aa3c0a66a31fc374
267	0am001WwFBVGDGLwRh3ixi	Rather Be (feat. Jess Glynne)	0.586	227833.0	https://api.spotify.com/v1/tracks/0am001WwFBVGDGLwRh3ixi	https://i.scdn.co/image/ab67616d0000b273675561f3defd1d5a551936a8
268	7sO5G9EABYOXQKNPNiE9NR	Ric Flair Drip (with Metro Boomin)	0.428	172800.0	https://api.spotify.com/v1/tracks/7sO5G9EABYOXQKNPNiE9NR	https://i.scdn.co/image/ab67616d0000b273e2a93f34e3c52c12f2a5578f
269	09mEdoA6zrmBPgTEN5qXmN	Call Out My Name	0.593	228373.0	https://api.spotify.com/v1/tracks/09mEdoA6zrmBPgTEN5qXmN	https://i.scdn.co/image/ab67616d0000b2730db43130a9aaa7bae56967ed
270	6QgjcU0zLnzq5OrUoSZ3OK	Feel It Still	0.795	163253.0	https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK	https://i.scdn.co/image/ab67616d0000b2731f6a2a40bb692936879db730
271	4llK75pXNWZz6KAho2Gp16	She Will Be Loved - Radio Mix	0.663	259453.0	https://api.spotify.com/v1/tracks/4llK75pXNWZz6KAho2Gp16	https://i.scdn.co/image/ab67616d0000b273af52c228c9619ff6298b08cd
272	6Qs4SXO9dwPj5GKvVOv8Ki	Dancing With A Stranger (with Normani)	0.52	171030.0	https://api.spotify.com/v1/tracks/6Qs4SXO9dwPj5GKvVOv8Ki	https://i.scdn.co/image/ab67616d0000b27392f2d790c6a97b195f66d51e
273	0ofHAoxe9vBkTCp2UQIavz	Dreams - 2004 Remaster	0.492	257800.0	https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz	https://i.scdn.co/image/ab67616d0000b2733b52eca47232bedfbb5e9443
274	3cHyrEgdyYRjgJKSOiOtcS	Timber (feat. Ke$ha)	0.963	204160.0	https://api.spotify.com/v1/tracks/3cHyrEgdyYRjgJKSOiOtcS	https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b
275	3CA9pLiwRIGtUBiMjbZmRw	Nice For What	0.909	210747.0	https://api.spotify.com/v1/tracks/3CA9pLiwRIGtUBiMjbZmRw	https://i.scdn.co/image/ab67616d0000b273f2486b438645e97b523e4f90
276	7vu0JkJh0ldukEYbTVcqd0	Issues	0.415	176320.0	https://api.spotify.com/v1/tracks/7vu0JkJh0ldukEYbTVcqd0	https://i.scdn.co/image/ab67616d0000b273f907de96b9a4fbc04accc0d5
277	35mvY5S1H3J2QZyna3TFe0	positions	0.802	172325.0	https://api.spotify.com/v1/tracks/35mvY5S1H3J2QZyna3TFe0	https://i.scdn.co/image/ab67616d0000b273a5acfd33d055ca075b829cc1
278	2zYzyRzz6pRmhPzyfMEC8s	Highway to Hell	0.913	208400.0	https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s	https://i.scdn.co/image/ab67616d0000b2735ef878a782c987d38d82b605
279	2j5hsQvApottzvTn4pFJWF	What Lovers Do (feat. SZA)	0.597	199849.0	https://api.spotify.com/v1/tracks/2j5hsQvApottzvTn4pFJWF	https://i.scdn.co/image/ab67616d0000b27351c02a77d09dfcd53c8676d0
280	7evPpWWu01Klxi0KlPxR17	Mercy	0.686	208733.0	https://api.spotify.com/v1/tracks/7evPpWWu01Klxi0KlPxR17	https://i.scdn.co/image/ab67616d0000b273fc4852898bc6ed85b3e3f89c
281	4gbVRS8gloEluzf0GzDOFc	Maps	0.713	189960.0	https://api.spotify.com/v1/tracks/4gbVRS8gloEluzf0GzDOFc	https://i.scdn.co/image/ab67616d0000b273ac0c799031070926bc225b81
282	2meEiZKWkiN28gITzFwQo5	Into You	0.734	244453.0	https://api.spotify.com/v1/tracks/2meEiZKWkiN28gITzFwQo5	https://i.scdn.co/image/ab67616d0000b273442b53773d50e1b5369bb16c
283	37ZJ0p5Jm13JPevGcx4SkF	Livin' On A Prayer	0.887	249293.0	https://api.spotify.com/v1/tracks/37ZJ0p5Jm13JPevGcx4SkF	https://i.scdn.co/image/ab67616d0000b2735f9393fda71e7df39b34defd
284	2B4GHvToeLTOBB4QLzW3Ni	Pepas	0.766	287120.0	https://api.spotify.com/v1/tracks/2B4GHvToeLTOBB4QLzW3Ni	https://i.scdn.co/image/ab67616d0000b2731336b31b6a1799f0de5807ac
285	1lOe9qE0vR9zwWQAOk6CoO	Ransom	0.642	131240.0	https://api.spotify.com/v1/tracks/1lOe9qE0vR9zwWQAOk6CoO	https://i.scdn.co/image/ab67616d0000b273f1bd89fe6542ac73b8555f73
286	6Hj9jySrnFppAI0sEMCZpJ	Robbery	0.692	240051.0	https://api.spotify.com/v1/tracks/6Hj9jySrnFppAI0sEMCZpJ	https://i.scdn.co/image/ab67616d0000b273bd69bbde4aeee723d6d08058
287	6vECYJHxYmm3Ydt3fF01pE	Stolen Dance	0.581	313684.0	https://api.spotify.com/v1/tracks/6vECYJHxYmm3Ydt3fF01pE	https://i.scdn.co/image/ab67616d0000b273af149eb4002f65f83afc63c4
288	15JINEqzVMv3SvJTAXAKED	Love The Way You Lie	0.925	263373.0	https://api.spotify.com/v1/tracks/15JINEqzVMv3SvJTAXAKED	https://i.scdn.co/image/ab67616d0000b273b5d4730e54f84c66c70fe60a
289	7LVHVU3tWfcxj5aiPFEW4Q	Fix You	0.417	295533.0	https://api.spotify.com/v1/tracks/7LVHVU3tWfcxj5aiPFEW4Q	https://i.scdn.co/image/ab67616d0000b273c08d5fa5c0f1a834acef5100
290	46IZ0fSY2mpAiktS3KOqds	Easy On Me	0.366	224695.0	https://api.spotify.com/v1/tracks/46IZ0fSY2mpAiktS3KOqds	https://i.scdn.co/image/ab67616d0000b2734e0362c225863f6ae2432651
291	5iwz1NiezX7WWjnCgY5TH4	Calma - Remix	0.773	238200.0	https://api.spotify.com/v1/tracks/5iwz1NiezX7WWjnCgY5TH4	https://i.scdn.co/image/ab67616d0000b273c6b577e4c4a6d326354a89f7
292	0yvPEnB032fojLfVluFjUv	Sorry Not Sorry	0.643	203760.0	https://api.spotify.com/v1/tracks/0yvPEnB032fojLfVluFjUv	https://i.scdn.co/image/ab67616d0000b273c736f0be0530ea1e1a7fd601
293	1yxgsra98r3qAtxqiGZPiX	BUTTERFLY EFFECT	0.598	190678.0	https://api.spotify.com/v1/tracks/1yxgsra98r3qAtxqiGZPiX	https://i.scdn.co/image/ab67616d0000b273f70868aec6eebfea4cd16c70
294	1X1DWw2pcNZ8zSub3uhlNz	Hall of Fame (feat. will.i.am)	0.873	202533.0	https://api.spotify.com/v1/tracks/1X1DWw2pcNZ8zSub3uhlNz	https://i.scdn.co/image/ab67616d0000b273b5e9358d0d07114609d9afab
295	78QR3Wp35dqAhFEc2qAGjE	Drip Too Hard (Lil Baby & Gunna)	0.662	145543.0	https://api.spotify.com/v1/tracks/78QR3Wp35dqAhFEc2qAGjE	https://i.scdn.co/image/ab67616d0000b273dd8408b50f45c66139f44ce2
296	0t3ZvGKlmYmVsDzBJAXK8C	Goodbyes (feat. Young Thug)	0.653	174853.0	https://api.spotify.com/v1/tracks/0t3ZvGKlmYmVsDzBJAXK8C	https://i.scdn.co/image/ab67616d0000b273ce159a3ba2096e13fa9d4b4c
297	6Qyc6fS4DsZjB2mRW9DsQs	Iris	0.715	289533.0	https://api.spotify.com/v1/tracks/6Qyc6fS4DsZjB2mRW9DsQs	https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02
298	2P4OICZRVAQcYAV2JReRfj	Waiting For Love	0.736	230613.0	https://api.spotify.com/v1/tracks/2P4OICZRVAQcYAV2JReRfj	https://i.scdn.co/image/ab67616d0000b273eda9478c39a21e1cdc6609ca
299	5tf1VVWniHgryyumXyJM7w	Sugar (feat. Francesco Yates)	0.815	219043.0	https://api.spotify.com/v1/tracks/5tf1VVWniHgryyumXyJM7w	https://i.scdn.co/image/ab67616d0000b2735393c5d3cac806092a9bc468
300	5Q0Nhxo0l2bP3pNjpGJwV1	Party In The U.S.A.	0.698	202067.0	https://api.spotify.com/v1/tracks/5Q0Nhxo0l2bP3pNjpGJwV1	https://i.scdn.co/image/ab67616d0000b2733c9047f9aa5d0d1e03827039
301	1DIXPcTDzTj8ZMHt3PDt8p	Gangsta's Paradise	0.514	240693.0	https://api.spotify.com/v1/tracks/1DIXPcTDzTj8ZMHt3PDt8p	https://i.scdn.co/image/ab67616d0000b273d6c3ad6a2a27471e1d5e8103
302	6Uj1ctrBOjOas8xZXGqKk4	Woman	0.764	172627.0	https://api.spotify.com/v1/tracks/6Uj1ctrBOjOas8xZXGqKk4	https://i.scdn.co/image/ab67616d0000b273c31d3c870a3dbaf7b53186cc
303	3Dv1eDb0MEgF93GpLXlucZ	Say So	0.673	237893.0	https://api.spotify.com/v1/tracks/3Dv1eDb0MEgF93GpLXlucZ	https://i.scdn.co/image/ab67616d0000b273be841ba4bc24340152e3a79a
304	7xoUc6faLbCqZO6fQEYprd	One Last Time	0.593	197267.0	https://api.spotify.com/v1/tracks/7xoUc6faLbCqZO6fQEYprd	https://i.scdn.co/image/ab67616d0000b273f14aa81116510d3a6df8432b
305	47BBI51FKFwOMlIiX6m8ya	I Want It That Way	0.694	213307.0	https://api.spotify.com/v1/tracks/47BBI51FKFwOMlIiX6m8ya	https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa
306	57bgtoPSgt236HzfBOd8kj	Thunderstruck	0.89	292880.0	https://api.spotify.com/v1/tracks/57bgtoPSgt236HzfBOd8kj	https://i.scdn.co/image/ab67616d0000b2732160c02bc56f192df0f4986b
307	6FE2iI43OZnszFLuLtvvmg	Classic	0.791	175427.0	https://api.spotify.com/v1/tracks/6FE2iI43OZnszFLuLtvvmg	https://i.scdn.co/image/ab67616d0000b2738399047ff71200928f5b6508
308	6E90gq0KO6FYZVOXx8kCcC	Astronaut In The Ocean	0.695	132780.0	https://api.spotify.com/v1/tracks/6E90gq0KO6FYZVOXx8kCcC	https://i.scdn.co/image/ab67616d0000b2739474419f15773875a495eed3
309	45bE4HXI0AwGZXfZtMp8JR	you broke me first	0.373	169266.0	https://api.spotify.com/v1/tracks/45bE4HXI0AwGZXfZtMp8JR	https://i.scdn.co/image/ab67616d0000b273580a07f13ece1bd30d37bd80
310	72jbDTw1piOOj770jWNeaG	Paris	0.658	221507.0	https://api.spotify.com/v1/tracks/72jbDTw1piOOj770jWNeaG	https://i.scdn.co/image/ab67616d0000b2730c2c97099fd6a637ed0aa4a4
311	0KkIkfsLEJbrcIhYsCL7L5	China	0.808	301714.0	https://api.spotify.com/v1/tracks/0KkIkfsLEJbrcIhYsCL7L5	https://i.scdn.co/image/ab67616d0000b2730c13d3d5a503c84fcc60ae94
312	5PclxRY6shIQzSKxxbdZso	Under the Bridge	0.345	264307.0	https://api.spotify.com/v1/tracks/5PclxRY6shIQzSKxxbdZso	https://i.scdn.co/image/ab67616d0000b2733cb695bfc1246bdf66161fce
313	503OTo2dSqe7qk76rgsbep	Still D.R.E.	0.775	270587.0	https://api.spotify.com/v1/tracks/503OTo2dSqe7qk76rgsbep	https://i.scdn.co/image/ab67616d0000b273e7957730bc48a85ee53657fd
314	2JPLbjOn0wPCngEot2STUS	Yonaguni	0.648	206710.0	https://api.spotify.com/v1/tracks/2JPLbjOn0wPCngEot2STUS	https://i.scdn.co/image/ab67616d0000b2739b19c107109de740bad72df5
315	6b2oQwSGFkzsMtQruIWm2p	Creep	0.43	238640.0	https://api.spotify.com/v1/tracks/6b2oQwSGFkzsMtQruIWm2p	https://i.scdn.co/image/ab67616d0000b27364afd6879102d03460bd3ad9
316	6HU7h9RYOaPRFeh0R3UeAr	deja vu	0.612	215507.0	https://api.spotify.com/v1/tracks/6HU7h9RYOaPRFeh0R3UeAr	https://i.scdn.co/image/ab67616d0000b2732f85b65d3ac4d3d7f806ca11
317	3V8UKqhEK5zBkBb6d6ub8i	Te Boté - Remix	0.675	417920.0	https://api.spotify.com/v1/tracks/3V8UKqhEK5zBkBb6d6ub8i	https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a
318	2a1o6ZejUi8U3wzzOtCOYw	Danza Kuduro	0.915	198773.0	https://api.spotify.com/v1/tracks/2a1o6ZejUi8U3wzzOtCOYw	https://i.scdn.co/image/ab67616d0000b273a5779a2f04a513fac2fd1d15
319	1K5KBOgreBi5fkEHvg5ap3	Life Is Good (feat. Drake)	0.574	237918.0	https://api.spotify.com/v1/tracks/1K5KBOgreBi5fkEHvg5ap3	https://i.scdn.co/image/ab67616d0000b2734640a26eb27649006be29a94
320	7FIWs0pqAYbP91WWM0vlTQ	Godzilla (feat. Juice WRLD)	0.745	210800.0	https://api.spotify.com/v1/tracks/7FIWs0pqAYbP91WWM0vlTQ	https://i.scdn.co/image/ab67616d0000b273935d8d5369bc55e74a39303e
321	4xqrdfXkTW4T0RauPLv3WA	Heather	0.425	198040.0	https://api.spotify.com/v1/tracks/4xqrdfXkTW4T0RauPLv3WA	https://i.scdn.co/image/ab67616d0000b2732f44aec83b20e40f3baef73c
322	13HVjjWUZFaWilh2QUJKsP	Let It Go	0.311	260533.0	https://api.spotify.com/v1/tracks/13HVjjWUZFaWilh2QUJKsP	https://i.scdn.co/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43
323	6jjYDGxVJsWS0a5wlVF5vS	Butter	0.459	164952.0	https://api.spotify.com/v1/tracks/6jjYDGxVJsWS0a5wlVF5vS	https://i.scdn.co/image/ab67616d0000b273b36f5e7575a59b21aef432f2
324	34KTEhpPjq6IAgQg2yzJAL	Californication	0.767	329733.0	https://api.spotify.com/v1/tracks/34KTEhpPjq6IAgQg2yzJAL	https://i.scdn.co/image/ab67616d0000b27317db30ce3f081d6818a8ad49
325	7e89621JPkKaeDSTQ3avtg	Sweet Home Alabama	0.605	283800.0	https://api.spotify.com/v1/tracks/7e89621JPkKaeDSTQ3avtg	https://i.scdn.co/image/ab67616d0000b273a9249ebb15ca7a5b75f16a90
326	1yoMvmasuxZfqHEipJhRbp	Hawái	0.727	199112.0	https://api.spotify.com/v1/tracks/1yoMvmasuxZfqHEipJhRbp	https://i.scdn.co/image/ab67616d0000b27317e1907923e91181f38290ac
327	50nfwKoDiSYg8zOCREWAm5	Shivers	0.859	207853.0	https://api.spotify.com/v1/tracks/50nfwKoDiSYg8zOCREWAm5	https://i.scdn.co/image/ab67616d0000b27387d15f78ec75621d40028baf
328	5jrdCoLpJSvHHorevXBATy	Dark Horse	0.585	215672.0	https://api.spotify.com/v1/tracks/5jrdCoLpJSvHHorevXBATy	https://i.scdn.co/image/ab67616d0000b273ef24c3fdbf856340d55cfeb2
329	2Zb7wnGUnNPCas2E0wWSQ5	Ni**as In Paris	0.859	219333.0	https://api.spotify.com/v1/tracks/2Zb7wnGUnNPCas2E0wWSQ5	https://i.scdn.co/image/ab67616d0000b27347f930accd8ac01686401fa2
330	0ntQJM78wzOLVeCUAW7Y45	Sex on Fire	0.905	203347.0	https://api.spotify.com/v1/tracks/0ntQJM78wzOLVeCUAW7Y45	https://i.scdn.co/image/ab67616d0000b27370cf055d00ab1ec0290d3d5a
331	5CZ40GBx1sQ9agT82CLQCT	traitor	0.339	229227.0	https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT	https://i.scdn.co/image/ab67616d0000b2732519d01c0cca06f134eeadd8
332	3RiPr603aXAoi4GHyXx0uy	Hymn for the Weekend	0.693	258267.0	https://api.spotify.com/v1/tracks/3RiPr603aXAoi4GHyXx0uy	https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a
333	086myS9r57YsLbJpU0TgK9	Why'd You Only Call Me When You're High?	0.631	161124.0	https://api.spotify.com/v1/tracks/086myS9r57YsLbJpU0TgK9	https://i.scdn.co/image/ab67616d0000b2738ff7c3580d429c8212b9a3b6
334	2ZRo7axmMPeSVUvDbGkJah	Hope	0.457	110886.0	https://api.spotify.com/v1/tracks/2ZRo7axmMPeSVUvDbGkJah	https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
335	3rdAz1fbUfZxYgaCviYhRo	Todo De Ti	0.719	199604.0	https://api.spotify.com/v1/tracks/3rdAz1fbUfZxYgaCviYhRo	https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c
336	0d28khcov6AiegSCpG5TuT	Feel Good Inc.	0.705	222640.0	https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT	https://i.scdn.co/image/ab67616d0000b273d9525f27b0a9e25b1fa21230
337	2yPoXCs7BSIUrucMdK5PzV	Umbrella	0.829	275987.0	https://api.spotify.com/v1/tracks/2yPoXCs7BSIUrucMdK5PzV	https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf
338	11bD1JtSjlIgKgZG2134DZ	Chasing Cars	0.592	267933.0	https://api.spotify.com/v1/tracks/11bD1JtSjlIgKgZG2134DZ	https://i.scdn.co/image/ab67616d0000b273b9ff0a5f40d3406aed5e5e3b
339	6kex4EBAj0WHXDKZMEJaaF	Swalla (feat. Nicki Minaj & Ty Dolla $ign)	0.817	216409.0	https://api.spotify.com/v1/tracks/6kex4EBAj0WHXDKZMEJaaF	https://i.scdn.co/image/ab67616d0000b27315a6fad25bd729dc98799b90
340	6cx06DFPPHchuUAcTxznu9	Head & Heart (feat. MNEK)	0.874	166028.0	https://api.spotify.com/v1/tracks/6cx06DFPPHchuUAcTxznu9	https://i.scdn.co/image/ab67616d0000b2730d629b7dd61cb5d580acad39
341	2bL2gyO6kBdLkNSkxXNh6x	Animals	0.742	231013.0	https://api.spotify.com/v1/tracks/2bL2gyO6kBdLkNSkxXNh6x	https://i.scdn.co/image/ab67616d0000b27391e93c59bacfe819db9601eb
342	5oO3drDxtziYU2H1X23ZIp	Love On The Brain	0.637	224000.0	https://api.spotify.com/v1/tracks/5oO3drDxtziYU2H1X23ZIp	https://i.scdn.co/image/ab67616d0000b273442b53773d50e1b5369bb16c
343	4RY96Asd9IefaL3X4LOLZ8	In Da Club	0.72	193467.0	https://api.spotify.com/v1/tracks/4RY96Asd9IefaL3X4LOLZ8	https://i.scdn.co/image/ab67616d0000b27333c6b920eabcf4c00d7a1093
344	66hayvUbTotekKU3H4ta1f	Where Are Ü Now (with Justin Bieber)	0.781	250286.0	https://api.spotify.com/v1/tracks/66hayvUbTotekKU3H4ta1f	https://i.scdn.co/image/ab67616d0000b273f7f74100d5cc850e01172cbf
345	1HhNoOuqm1a5MXYEgAFl8o	Enemy (with JID) - from the series Arcane League of Legends	0.783	173381.0	https://api.spotify.com/v1/tracks/1HhNoOuqm1a5MXYEgAFl8o	https://i.scdn.co/image/ab67616d0000b27357fc4730e06c9ab20c1e073b
346	4umIPjkehX1r7uhmGvXiSV	Intentions (feat. Quavo)	0.546	212867.0	https://api.spotify.com/v1/tracks/4umIPjkehX1r7uhmGvXiSV	https://i.scdn.co/image/ab67616d0000b273d9b35d1c4d15c9de88b754a7
347	7IWkJwX9C0J7tHurTD7ViL	When We Were Young	0.594	290907.0	https://api.spotify.com/v1/tracks/7IWkJwX9C0J7tHurTD7ViL	https://i.scdn.co/image/ab67616d0000b2737fe4a82a08c4f0decbeddbc6
348	3VqHuw0wFlIHcIPWkhIbdQ	Enter Sandman (Remastered)	0.834	331560.0	https://api.spotify.com/v1/tracks/3VqHuw0wFlIHcIPWkhIbdQ	https://i.scdn.co/image/ab67616d0000b2734c3bbcff5e7248e415548f12
349	2uIX8YMNjGMD7441kqyyNU	ocean eyes	0.37	200560.0	https://api.spotify.com/v1/tracks/2uIX8YMNjGMD7441kqyyNU	https://i.scdn.co/image/ab67616d0000b2731f9edf15e43f4c2f4938b869
